player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Lewis Dunk,eng ENG,DF,Brighton,26,1991,36.0,36.0,3151.0,2.0,1.0,0.0,0.0,6.0,1.0,0.06,0.03,0.09,0.06,0.09,1.2,1.2,0.6,0.03,0.02,0.05,0.03,0.05,35.0,22.0,4.0,1.0,18.2,0.63,0.11,0.09,0.5,0.05,0.8,0.8,1240.0,1489.0,83.3,30199.0,8695.0,301.0,334.0,90.1,591.0,636.0,92.9,334.0,488.0,68.4,0.4,9.0,77.0,3.0,0.0,46.0,1433.0,56.0,41.0,1.0,175.0,107.0,7.0,1.0,0.0,0.0,0.0,994.0,170.0,325.0,65.0,1255.0,110.0,14.0,17.0,6.0,35.0,15.0,20.0,14.0,0.4,14.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,46.0,32.0,31.0,14.0,1.0,11.0,33.0,33.3,22.0,226.0,75.0,33.2,159.0,55.0,12.0,66.0,43.0,0.0,23.0,32.0,225.0,0.0,1904.0,303.0,1156.0,778.0,83.0,39.0,1848.0,1.0,3.0,33.3,1.0,0.0,1081.0,5616.0,2906.0,1099.0,1061.0,96.5,9.0,6.0,1.0,22.0,15.0,0.0,0.0,0.0,0.0,376.0,79.0,40.0,66.4,2018/2019,Premier League
Erik Durm,de GER,DF,Huddersfield,26,1992,28.0,21.0,2055.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.3,0.3,0.9,0.02,0.04,0.05,0.02,0.05,22.8,8.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.04,-0.3,-0.3,748.0,1072.0,69.8,12973.0,4976.0,365.0,429.0,85.1,294.0,414.0,71.0,84.0,190.0,44.2,0.1,12.0,53.0,18.0,10.0,68.0,818.0,254.0,8.0,0.0,177.0,16.0,53.0,2.0,0.0,1.0,0.0,501.0,230.0,341.0,207.0,556.0,49.0,244.0,2.0,5.0,32.0,19.0,49.0,26.0,1.14,24.0,0.0,0.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,28.0,15.0,5.0,16.0,37.0,43.2,21.0,380.0,98.0,25.8,180.0,152.0,48.0,36.0,6.0,0.0,30.0,28.0,50.0,0.0,1299.0,53.0,341.0,609.0,419.0,29.0,1051.0,15.0,20.0,75.0,15.0,0.0,708.0,4061.0,1935.0,764.0,636.0,83.2,21.0,28.0,0.0,13.0,22.0,1.0,0.0,0.0,0.0,223.0,15.0,27.0,35.7,2018/2019,Premier League
Bruno Ecuele Manga,ga GAB,DF,Cardiff City,30,1988,38.0,37.0,3376.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.8,0.8,0.4,0.02,0.01,0.03,0.02,0.03,37.5,11.0,2.0,0.0,18.2,0.29,0.05,0.0,0.0,0.07,-0.8,-0.8,706.0,1110.0,63.6,15221.0,7237.0,251.0,321.0,78.2,307.0,448.0,68.5,143.0,318.0,45.0,0.6,5.0,75.0,6.0,1.0,87.0,957.0,153.0,40.0,1.0,164.0,23.0,15.0,0.0,0.0,0.0,0.0,482.0,192.0,436.0,123.0,723.0,110.0,112.0,3.0,7.0,56.0,23.0,27.0,15.0,0.4,12.0,1.0,0.0,1.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,68.0,43.0,50.0,12.0,6.0,29.0,59.0,49.2,30.0,557.0,171.0,30.7,349.0,192.0,16.0,86.0,29.0,0.0,57.0,52.0,162.0,4.0,1488.0,234.0,630.0,717.0,182.0,18.0,1336.0,14.0,17.0,82.4,14.0,1.0,664.0,3376.0,1441.0,507.0,466.0,91.9,10.0,12.0,0.0,15.0,11.0,1.0,0.0,2.0,0.0,460.0,72.0,38.0,65.5,2018/2019,Premier League
Ederson,br BRA,GK,Manchester City,24,1993,38.0,38.0,3420.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.3,0.0,0.01,0.01,0.0,0.01,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,1071.0,85.7,24419.0,14709.0,172.0,172.0,100.0,498.0,501.0,99.4,247.0,395.0,62.5,0.7,3.0,9.0,0.0,0.0,3.0,852.0,219.0,49.0,3.0,111.0,44.0,0.0,0.0,0.0,0.0,0.0,786.0,50.0,235.0,693.0,178.0,1.0,0.0,173.0,4.0,19.0,3.0,3.0,5.0,0.13,2.0,3.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1130.0,980.0,1121.0,17.0,0.0,0.0,914.0,1.0,1.0,100.0,1.0,0.0,700.0,3081.0,1782.0,629.0,628.0,99.8,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,152.0,0.0,0.0,0.0,2018/2019,Premier League
Harvey Elliot,eng ENG,MF,Fulham,15,2003,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.53,0.0,0.53,0.53,0.53,0.2,1.0,1.0,0.0,100.0,4.5,4.5,0.0,0.0,0.12,-0.1,-0.1,10.0,12.0,83.3,176.0,35.0,5.0,6.0,83.3,4.0,4.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,3.0,1.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,11.0,1.0,16.0,1.0,1.0,100.0,1.0,0.0,15.0,123.0,45.0,14.0,13.0,92.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2018/2019,Premier League
Mohamed Elneny,eg EGY,MF,Arsenal,26,1992,8.0,5.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.14,0.03,0.17,0.14,0.17,4.2,7.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.08,-0.6,-0.6,259.0,287.0,90.2,5088.0,1243.0,97.0,106.0,91.5,123.0,134.0,91.8,37.0,42.0,88.1,-0.1,4.0,18.0,3.0,0.0,28.0,279.0,8.0,5.0,0.0,50.0,7.0,1.0,0.0,0.0,0.0,0.0,234.0,29.0,24.0,11.0,266.0,5.0,3.0,0.0,2.0,1.0,2.0,4.0,7.0,1.66,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,6.0,2.0,2.0,2.0,4.0,50.0,2.0,86.0,24.0,27.9,40.0,36.0,10.0,5.0,2.0,0.0,3.0,0.0,8.0,0.0,325.0,17.0,105.0,189.0,56.0,5.0,317.0,1.0,2.0,50.0,1.0,0.0,246.0,1235.0,612.0,269.0,251.0,93.3,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,38.0,2.0,6.0,25.0,2018/2019,Premier League
Mohamed Elyounoussi,no NOR,"MF,FW",Southampton,23,1994,16.0,8.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.1,0.21,0.13,0.34,0.21,0.34,8.8,19.0,6.0,0.0,31.6,2.16,0.68,0.0,0.0,0.1,-1.9,-1.9,176.0,270.0,65.2,2887.0,915.0,99.0,122.0,81.1,51.0,85.0,60.0,21.0,47.0,44.7,-1.1,13.0,11.0,9.0,1.0,17.0,237.0,33.0,6.0,1.0,53.0,13.0,14.0,22.0,0.0,0.0,0.0,159.0,47.0,64.0,76.0,169.0,16.0,2.0,1.0,1.0,5.0,8.0,15.0,28.0,3.18,15.0,6.0,2.0,2.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,9.0,6.0,3.0,3.0,14.0,21.4,11.0,256.0,57.0,22.3,89.0,106.0,61.0,13.0,1.0,0.0,12.0,4.0,4.0,0.0,383.0,5.0,58.0,149.0,213.0,33.0,353.0,8.0,16.0,50.0,12.0,1.0,256.0,2146.0,1146.0,320.0,232.0,72.5,19.0,13.0,0.0,10.0,13.0,2.0,0.0,0.0,0.0,67.0,6.0,11.0,35.3,2018/2019,Premier League
Christian Eriksen,dk DEN,"MF,FW",Tottenham,26,1992,35.0,30.0,2774.0,8.0,12.0,0.0,0.0,3.0,0.0,0.26,0.39,0.65,0.26,0.65,5.5,5.5,6.9,0.18,0.22,0.4,0.18,0.4,30.8,84.0,31.0,12.0,36.9,2.73,1.01,0.1,0.26,0.07,2.5,2.5,1540.0,1985.0,77.6,28609.0,7805.0,667.0,786.0,84.9,649.0,774.0,83.9,202.0,359.0,56.3,5.1,75.0,181.0,55.0,11.0,181.0,1834.0,151.0,55.0,8.0,380.0,73.0,58.0,71.0,9.0,11.0,0.0,1370.0,239.0,376.0,462.0,1432.0,77.0,6.0,2.0,9.0,26.0,42.0,60.0,130.0,4.22,82.0,27.0,5.0,8.0,4.0,14.0,0.45,11.0,3.0,0.0,0.0,0.0,0.0,41.0,27.0,9.0,17.0,15.0,13.0,51.0,25.5,38.0,673.0,189.0,28.1,170.0,321.0,182.0,44.0,4.0,0.0,40.0,11.0,8.0,0.0,2294.0,15.0,262.0,1239.0,931.0,78.0,2134.0,21.0,37.0,56.8,23.0,2.0,1688.0,7720.0,4071.0,1978.0,1692.0,85.5,47.0,36.0,0.0,17.0,16.0,2.0,0.0,0.0,0.0,297.0,6.0,30.0,16.7,2018/2019,Premier League
Neil Etheridge,ph PHI,GK,Cardiff City,28,1990,38.0,38.0,3420.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,1188.0,33.3,23283.0,20303.0,4.0,5.0,80.0,36.0,40.0,90.0,356.0,1142.0,31.2,-0.2,3.0,65.0,0.0,0.0,0.0,719.0,469.0,150.0,1.0,99.0,20.0,0.0,0.0,0.0,0.0,0.0,49.0,19.0,1120.0,46.0,926.0,0.0,0.0,49.0,6.0,61.0,7.0,2.0,6.0,0.16,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.0,1076.0,1286.0,33.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,0.0,580.0,3623.0,2167.0,413.0,411.0,99.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,2018/2019,Premier League
Jonny Evans,nir NIR,DF,Leicester City,30,1988,24.0,21.0,1996.0,1.0,0.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,0.9,0.9,0.2,0.04,0.01,0.05,0.04,0.05,22.2,10.0,4.0,0.0,40.0,0.45,0.18,0.1,0.25,0.09,0.1,0.1,867.0,1013.0,85.6,19495.0,5850.0,210.0,236.0,89.0,492.0,534.0,92.1,161.0,234.0,68.8,-0.2,4.0,44.0,1.0,0.0,32.0,972.0,41.0,39.0,2.0,130.0,37.0,1.0,1.0,0.0,0.0,0.0,732.0,72.0,209.0,294.0,616.0,74.0,1.0,3.0,1.0,22.0,7.0,7.0,8.0,0.36,7.0,0.0,0.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,24.0,17.0,17.0,7.0,0.0,6.0,14.0,42.9,8.0,203.0,78.0,38.4,137.0,55.0,11.0,36.0,9.0,0.0,27.0,42.0,154.0,2.0,1284.0,202.0,775.0,538.0,49.0,25.0,1250.0,0.0,0.0,0.0,0.0,0.0,749.0,3950.0,1871.0,752.0,732.0,97.3,6.0,5.0,0.0,21.0,17.0,0.0,0.0,1.0,0.0,236.0,55.0,23.0,70.5,2018/2019,Premier League
Łukasz Fabiański,pl POL,GK,West Ham,33,1985,38.0,38.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.01,0.01,0.0,0.01,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.0,1204.0,54.1,27972.0,20620.0,35.0,35.0,100.0,213.0,216.0,98.6,401.0,950.0,42.2,-0.2,3.0,19.0,0.0,0.0,0.0,749.0,455.0,152.0,0.0,74.0,55.0,0.0,0.0,0.0,0.0,0.0,318.0,65.0,821.0,50.0,907.0,1.0,0.0,142.0,12.0,46.0,6.0,2.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1319.0,1189.0,1319.0,0.0,1.0,1.0,868.0,1.0,1.0,100.0,1.0,0.0,569.0,3020.0,1681.0,420.0,417.0,99.3,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,2018/2019,Premier League
Fabinho,br BRA,MF,Liverpool,24,1993,28.0,21.0,2017.0,1.0,2.0,0.0,0.0,6.0,0.0,0.04,0.09,0.13,0.04,0.13,1.0,1.0,1.3,0.04,0.06,0.1,0.04,0.1,22.4,17.0,4.0,0.0,23.5,0.76,0.18,0.06,0.25,0.06,0.0,0.0,1403.0,1631.0,86.0,27109.0,6384.0,549.0,610.0,90.0,665.0,734.0,90.6,177.0,257.0,68.9,0.7,16.0,153.0,25.0,2.0,131.0,1587.0,44.0,39.0,3.0,268.0,52.0,10.0,0.0,0.0,0.0,0.0,1183.0,164.0,284.0,77.0,1444.0,70.0,4.0,2.0,3.0,21.0,18.0,25.0,39.0,1.74,33.0,0.0,1.0,1.0,2.0,6.0,0.27,5.0,0.0,0.0,0.0,1.0,0.0,60.0,34.0,22.0,30.0,8.0,17.0,55.0,30.9,38.0,447.0,131.0,29.3,130.0,253.0,64.0,40.0,6.0,0.0,34.0,22.0,46.0,0.0,1857.0,53.0,381.0,1290.0,324.0,19.0,1824.0,14.0,19.0,73.7,16.0,1.0,1326.0,6079.0,3226.0,1395.0,1349.0,96.7,13.0,10.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,278.0,48.0,32.0,60.0,2018/2019,Premier League
Cesc Fàbregas,es ESP,MF,Chelsea,31,1987,6.0,1.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.05,0.14,0.19,0.05,0.19,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.11,-0.1,-0.1,165.0,193.0,85.5,3038.0,1041.0,70.0,77.0,90.9,79.0,86.0,91.9,16.0,28.0,57.1,-0.3,3.0,17.0,4.0,0.0,18.0,182.0,11.0,8.0,3.0,20.0,6.0,0.0,1.0,0.0,0.0,0.0,156.0,13.0,24.0,12.0,177.0,0.0,2.0,0.0,2.0,1.0,5.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,7.0,3.0,0.0,2.0,4.0,50.0,2.0,30.0,11.0,36.7,15.0,13.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,217.0,5.0,54.0,133.0,47.0,7.0,206.0,0.0,0.0,0.0,0.0,0.0,173.0,687.0,406.0,183.0,177.0,96.7,4.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,3.0,3.0,50.0,2018/2019,Premier League
Fabricio,es ESP,GK,Fulham,30,1987,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,68.0,1178.0,824.0,3.0,3.0,100.0,15.0,16.0,93.8,16.0,31.0,51.6,0.0,0.0,1.0,0.0,0.0,0.0,39.0,11.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,28.0,7.0,26.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,63.0,68.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,29.0,122.0,71.0,21.0,21.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2018/2019,Premier League
Marouane Fellaini,be BEL,MF,Manchester Utd,30,1987,14.0,6.0,752.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,0.4,0.4,0.1,0.05,0.01,0.06,0.05,0.06,8.4,8.0,3.0,0.0,37.5,0.96,0.36,0.0,0.0,0.05,-0.4,-0.4,347.0,433.0,80.1,5685.0,1643.0,173.0,203.0,85.2,143.0,167.0,85.6,24.0,39.0,61.5,0.9,3.0,31.0,1.0,0.0,30.0,430.0,3.0,1.0,0.0,73.0,7.0,4.0,0.0,0.0,0.0,0.0,321.0,51.0,61.0,61.0,304.0,42.0,2.0,4.0,2.0,11.0,2.0,17.0,11.0,1.32,8.0,0.0,0.0,0.0,3.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,23.0,15.0,13.0,8.0,2.0,8.0,19.0,42.1,11.0,160.0,36.0,22.5,66.0,71.0,23.0,13.0,6.0,0.0,7.0,4.0,28.0,0.0,537.0,33.0,130.0,307.0,118.0,33.0,534.0,4.0,7.0,57.1,5.0,0.0,351.0,1079.0,409.0,448.0,369.0,82.4,13.0,5.0,0.0,15.0,9.0,2.0,1.0,0.0,0.0,80.0,24.0,14.0,63.2,2018/2019,Premier League
Kiko Femenía,es ESP,DF,Watford,27,1991,29.0,22.0,2049.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04,0.04,0.09,0.04,0.09,0.5,0.5,1.8,0.02,0.08,0.1,0.02,0.1,22.8,7.0,3.0,0.0,42.9,0.31,0.13,0.14,0.33,0.06,0.5,0.5,950.0,1174.0,80.9,16155.0,6758.0,480.0,528.0,90.9,377.0,455.0,82.9,83.0,163.0,50.9,-0.8,15.0,66.0,26.0,13.0,82.0,965.0,209.0,15.0,1.0,166.0,30.0,58.0,7.0,1.0,5.0,0.0,722.0,235.0,217.0,97.0,831.0,55.0,187.0,0.0,3.0,24.0,22.0,27.0,32.0,1.41,24.0,5.0,1.0,0.0,2.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,53.0,30.0,39.0,12.0,2.0,31.0,68.0,45.6,37.0,323.0,87.0,26.9,193.0,106.0,24.0,37.0,5.0,0.0,32.0,31.0,68.0,1.0,1392.0,84.0,398.0,657.0,414.0,23.0,1187.0,16.0,24.0,66.7,17.0,0.0,858.0,4559.0,2192.0,880.0,793.0,90.1,16.0,14.0,0.0,12.0,14.0,3.0,0.0,1.0,0.0,186.0,6.0,14.0,30.0,2018/2019,Premier League
Federico Fernández,ar ARG,DF,Newcastle Utd,29,1989,19.0,17.0,1484.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.2,0.2,0.3,0.01,0.02,0.03,0.01,0.03,16.5,4.0,1.0,0.0,25.0,0.24,0.06,0.0,0.0,0.04,-0.2,-0.2,483.0,622.0,77.7,11554.0,4212.0,101.0,122.0,82.8,250.0,278.0,89.9,130.0,215.0,60.5,0.7,4.0,33.0,4.0,2.0,39.0,603.0,19.0,18.0,0.0,78.0,24.0,5.0,0.0,0.0,0.0,0.0,403.0,39.0,180.0,30.0,524.0,55.0,1.0,0.0,4.0,18.0,4.0,10.0,11.0,0.67,9.0,1.0,0.0,0.0,0.0,3.0,0.18,2.0,0.0,0.0,0.0,0.0,1.0,22.0,16.0,21.0,1.0,0.0,11.0,24.0,45.8,13.0,104.0,32.0,30.8,77.0,21.0,6.0,32.0,10.0,0.0,22.0,27.0,104.0,0.0,814.0,134.0,502.0,327.0,28.0,16.0,795.0,2.0,2.0,100.0,2.0,0.0,453.0,2230.0,1058.0,452.0,436.0,96.5,3.0,4.0,0.0,12.0,7.0,1.0,0.0,0.0,0.0,161.0,28.0,19.0,59.6,2018/2019,Premier League
Fernandinho,br BRA,MF,Manchester City,33,1985,29.0,27.0,2377.0,1.0,3.0,0.0,0.0,5.0,0.0,0.04,0.11,0.15,0.04,0.15,1.9,1.9,2.9,0.07,0.11,0.18,0.07,0.18,26.4,31.0,7.0,0.0,22.6,1.17,0.27,0.03,0.14,0.06,-0.9,-0.9,1804.0,2068.0,87.2,33312.0,9062.0,725.0,799.0,90.7,873.0,971.0,89.9,189.0,257.0,73.5,0.1,24.0,265.0,48.0,0.0,216.0,2031.0,37.0,30.0,14.0,323.0,37.0,6.0,1.0,0.0,0.0,0.0,1655.0,172.0,241.0,277.0,1668.0,82.0,6.0,7.0,9.0,25.0,22.0,34.0,60.0,2.27,48.0,0.0,0.0,3.0,4.0,6.0,0.23,4.0,0.0,0.0,0.0,1.0,0.0,59.0,50.0,21.0,31.0,7.0,21.0,36.0,58.3,15.0,354.0,112.0,31.6,106.0,205.0,43.0,35.0,6.0,0.0,29.0,30.0,77.0,1.0,2349.0,100.0,514.0,1574.0,447.0,21.0,2320.0,8.0,18.0,44.4,12.0,0.0,1799.0,9173.0,5309.0,1808.0,1760.0,97.3,17.0,21.0,0.0,40.0,27.0,2.0,0.0,1.0,0.0,321.0,49.0,45.0,52.1,2018/2019,Premier League
Roberto Firmino,br BRA,"FW,MF",Liverpool,26,1991,34.0,31.0,2607.0,12.0,6.0,1.0,1.0,0.0,0.0,0.41,0.21,0.62,0.38,0.59,13.3,12.5,5.6,0.46,0.19,0.65,0.43,0.63,29.0,73.0,31.0,0.0,42.5,2.52,1.07,0.15,0.35,0.17,-1.3,-1.5,1056.0,1303.0,81.0,15904.0,4432.0,619.0,726.0,85.3,351.0,417.0,84.2,62.0,90.0,68.9,0.4,42.0,90.0,54.0,3.0,153.0,1278.0,25.0,1.0,13.0,283.0,9.0,24.0,1.0,0.0,0.0,0.0,1024.0,168.0,111.0,165.0,1046.0,52.0,16.0,10.0,6.0,14.0,40.0,41.0,101.0,3.49,82.0,0.0,7.0,7.0,2.0,15.0,0.52,11.0,0.0,2.0,1.0,1.0,0.0,33.0,29.0,5.0,17.0,11.0,5.0,36.0,13.9,31.0,733.0,210.0,28.6,75.0,344.0,314.0,40.0,3.0,0.0,37.0,9.0,14.0,1.0,1647.0,19.0,98.0,826.0,830.0,184.0,1622.0,54.0,78.0,69.2,60.0,5.0,1370.0,6404.0,3222.0,1763.0,1327.0,75.3,75.0,62.0,0.0,40.0,11.0,9.0,0.0,0.0,0.0,167.0,21.0,57.0,26.9,2018/2019,Premier League
Phil Foden,eng ENG,MF,Manchester City,18,2000,13.0,3.0,335.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,2.5,2.5,0.6,0.67,0.16,0.83,0.67,0.83,3.7,14.0,6.0,0.0,42.9,3.76,1.61,0.07,0.17,0.18,-1.5,-1.5,202.0,235.0,86.0,2955.0,456.0,116.0,131.0,88.5,67.0,74.0,90.5,11.0,14.0,78.6,-0.6,8.0,9.0,8.0,0.0,18.0,231.0,4.0,0.0,1.0,40.0,2.0,5.0,3.0,0.0,0.0,0.0,199.0,24.0,12.0,196.0,31.0,3.0,1.0,3.0,1.0,3.0,8.0,7.0,14.0,3.76,11.0,0.0,1.0,0.0,2.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,2.0,4.0,0.0,9.0,0.0,9.0,117.0,33.0,28.2,11.0,48.0,58.0,4.0,0.0,0.0,4.0,2.0,1.0,0.0,279.0,1.0,16.0,144.0,142.0,29.0,275.0,9.0,15.0,60.0,9.0,0.0,218.0,1316.0,716.0,270.0,228.0,84.4,3.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,31.0,1.0,5.0,16.7,2018/2019,Premier League
