player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Andrea Carboni,it ITA,"DF,MF",Cagliari,18,2001,7.0,5.0,368.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,4.1,1.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.04,0.0,0.0,134.0,163.0,82.2,2875.0,1150.0,42.0,46.0,91.3,71.0,78.0,91.0,21.0,38.0,55.3,0.0,0.0,15.0,1.0,0.0,11.0,148.0,15.0,7.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,102.0,17.0,44.0,122.0,23.0,8.0,8.0,0.0,0.0,1.0,0.0,2.0,2.0,0.49,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,3.0,0.0,2.0,3.0,66.7,1.0,52.0,7.0,13.5,29.0,23.0,0.0,9.0,6.0,0.0,3.0,5.0,17.0,0.0,207.0,42.0,114.0,98.0,9.0,1.0,192.0,0.0,0.0,0.0,0.0,0.0,106.0,850.0,582.0,127.0,122.0,96.1,0.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,27.0,8.0,3.0,72.7,2019/2020,SerieA
Francesco Cassata,it ITA,MF,Genoa,22,1997,24.0,18.0,1458.0,2.0,0.0,0.0,0.0,11.0,2.0,0.12,0.0,0.12,0.12,0.12,1.3,1.3,1.4,0.08,0.09,0.17,0.08,0.17,16.2,13.0,8.0,0.0,61.5,0.8,0.49,0.15,0.25,0.1,0.7,0.7,511.0,654.0,78.1,8675.0,2388.0,274.0,306.0,89.5,167.0,210.0,79.5,55.0,95.0,57.9,-1.4,10.0,28.0,18.0,4.0,53.0,629.0,25.0,8.0,0.0,146.0,20.0,16.0,1.0,0.0,0.0,1.0,442.0,101.0,111.0,39.0,577.0,10.0,16.0,3.0,3.0,15.0,8.0,30.0,30.0,1.85,27.0,0.0,0.0,0.0,2.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,14.0,6.0,3.0,7.0,28.0,25.0,21.0,352.0,104.0,29.5,150.0,141.0,61.0,20.0,3.0,0.0,17.0,10.0,13.0,0.0,822.0,30.0,207.0,408.0,265.0,22.0,798.0,20.0,40.0,50.0,23.0,2.0,618.0,3745.0,2094.0,676.0,581.0,85.9,17.0,26.0,1.0,46.0,26.0,1.0,1.0,0.0,0.0,137.0,10.0,23.0,30.3,2019/2020,SerieA
Timothy Castagne,be BEL,DF,Atalanta,23,1995,27.0,19.0,1769.0,1.0,2.0,0.0,0.0,4.0,0.0,0.05,0.1,0.15,0.05,0.15,1.6,1.6,2.5,0.08,0.13,0.21,0.08,0.21,19.7,17.0,4.0,0.0,23.5,0.86,0.2,0.06,0.25,0.11,-0.6,-0.6,952.0,1133.0,84.0,14491.0,5037.0,552.0,608.0,90.8,337.0,408.0,82.6,50.0,81.0,61.7,-0.5,25.0,43.0,26.0,12.0,74.0,990.0,143.0,6.0,1.0,163.0,9.0,52.0,1.0,0.0,0.0,1.0,752.0,217.0,164.0,147.0,791.0,41.0,136.0,0.0,0.0,19.0,19.0,24.0,45.0,2.29,38.0,2.0,1.0,1.0,2.0,7.0,0.36,5.0,0.0,0.0,0.0,1.0,0.0,39.0,23.0,12.0,17.0,10.0,18.0,39.0,46.2,21.0,277.0,80.0,28.9,74.0,132.0,71.0,49.0,5.0,0.0,44.0,12.0,30.0,0.0,1322.0,43.0,282.0,608.0,516.0,53.0,1181.0,14.0,25.0,56.0,16.0,1.0,849.0,4147.0,2183.0,994.0,881.0,88.6,19.0,9.0,0.0,18.0,8.0,5.0,1.0,0.0,0.0,159.0,33.0,24.0,57.9,2019/2020,SerieA
Samu Castillejo,es ESP,"FW,MF",Milan,24,1995,22.0,16.0,1209.0,2.0,3.0,0.0,0.0,3.0,1.0,0.15,0.22,0.37,0.15,0.37,3.2,3.2,2.9,0.24,0.22,0.46,0.24,0.46,13.4,31.0,8.0,0.0,25.8,2.31,0.6,0.06,0.25,0.1,-1.2,-1.2,422.0,560.0,75.4,6955.0,2008.0,237.0,266.0,89.1,133.0,171.0,77.8,43.0,99.0,43.4,0.1,41.0,25.0,22.0,5.0,41.0,510.0,50.0,10.0,4.0,100.0,18.0,46.0,26.0,11.0,8.0,0.0,355.0,84.0,121.0,449.0,77.0,8.0,12.0,3.0,4.0,10.0,11.0,19.0,66.0,4.91,42.0,11.0,6.0,1.0,3.0,6.0,0.45,4.0,1.0,0.0,0.0,1.0,0.0,25.0,18.0,9.0,11.0,5.0,9.0,36.0,25.0,27.0,327.0,87.0,26.6,73.0,145.0,109.0,37.0,2.0,0.0,35.0,18.0,6.0,0.0,755.0,11.0,93.0,331.0,401.0,65.0,709.0,24.0,45.0,53.3,24.0,1.0,551.0,4237.0,2346.0,660.0,508.0,77.0,22.0,27.0,0.0,14.0,20.0,7.0,0.0,0.0,0.0,99.0,17.0,34.0,33.3,2019/2020,SerieA
Lucas Castro,ar ARG,MF,Cagliari,30,1989,15.0,6.0,606.0,2.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0,0.3,0.3,0.3,0.8,0.8,0.5,0.12,0.07,0.19,0.12,0.19,6.7,14.0,3.0,0.0,21.4,2.08,0.45,0.14,0.67,0.06,1.2,1.2,218.0,294.0,74.1,3711.0,1253.0,109.0,122.0,89.3,81.0,104.0,77.9,21.0,51.0,41.2,-0.5,8.0,20.0,7.0,3.0,29.0,286.0,8.0,0.0,0.0,55.0,11.0,19.0,3.0,0.0,2.0,0.0,162.0,57.0,75.0,17.0,253.0,14.0,5.0,2.0,3.0,8.0,7.0,11.0,15.0,2.23,10.0,1.0,2.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,5.0,7.0,2.0,7.0,21.0,33.3,14.0,107.0,28.0,26.2,33.0,49.0,25.0,7.0,1.0,0.0,6.0,4.0,17.0,0.0,388.0,18.0,79.0,193.0,141.0,18.0,380.0,15.0,20.0,75.0,16.0,4.0,277.0,1355.0,751.0,328.0,269.0,82.0,13.0,10.0,0.0,15.0,6.0,1.0,0.0,0.0,0.0,60.0,5.0,6.0,45.5,2019/2020,SerieA
Lucas Castro,ar ARG,MF,SPAL,30,1989,7.0,6.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,0.13,0.06,0.19,0.13,0.19,4.7,10.0,2.0,0.0,20.0,2.12,0.42,0.0,0.0,0.06,-0.6,-0.6,166.0,213.0,77.9,2727.0,771.0,93.0,109.0,85.3,53.0,68.0,77.9,16.0,27.0,59.3,-0.3,6.0,22.0,4.0,0.0,27.0,211.0,2.0,2.0,0.0,37.0,4.0,5.0,0.0,0.0,0.0,0.0,135.0,37.0,41.0,16.0,184.0,6.0,0.0,2.0,0.0,2.0,3.0,5.0,13.0,2.75,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,5.0,5.0,1.0,5.0,9.0,55.6,4.0,65.0,20.0,30.8,25.0,27.0,13.0,6.0,0.0,0.0,6.0,1.0,3.0,0.0,278.0,4.0,37.0,158.0,96.0,12.0,276.0,6.0,11.0,54.5,6.0,1.0,195.0,883.0,417.0,246.0,220.0,89.4,10.0,8.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,26.0,5.0,2.0,71.4,2019/2020,SerieA
Gaetano Castrovilli,it ITA,MF,Fiorentina,22,1997,33.0,31.0,2673.0,3.0,2.0,0.0,0.0,10.0,0.0,0.1,0.07,0.17,0.1,0.17,3.0,3.0,2.7,0.1,0.09,0.19,0.1,0.19,29.7,48.0,11.0,1.0,22.9,1.62,0.37,0.06,0.27,0.06,0.0,0.0,922.0,1141.0,80.8,15550.0,4180.0,452.0,518.0,87.3,349.0,411.0,84.9,91.0,143.0,63.6,-0.7,35.0,108.0,30.0,5.0,99.0,1098.0,43.0,18.0,3.0,243.0,34.0,31.0,7.0,2.0,2.0,2.0,855.0,145.0,141.0,165.0,936.0,17.0,8.0,6.0,4.0,28.0,23.0,41.0,98.0,3.3,70.0,1.0,12.0,2.0,12.0,6.0,0.2,5.0,0.0,0.0,0.0,1.0,0.0,74.0,46.0,33.0,24.0,17.0,14.0,54.0,25.9,40.0,687.0,184.0,26.8,226.0,297.0,164.0,53.0,5.0,0.0,48.0,25.0,28.0,1.0,1609.0,45.0,297.0,829.0,660.0,125.0,1573.0,94.0,135.0,69.6,99.0,0.0,1312.0,10932.0,6630.0,1319.0,1112.0,84.3,66.0,71.0,0.0,64.0,78.0,0.0,1.0,2.0,0.0,252.0,21.0,41.0,33.9,2019/2020,SerieA
Danilo Cataldi,it ITA,MF,Lazio,24,1994,21.0,3.0,592.0,1.0,0.0,0.0,0.0,3.0,0.0,0.15,0.0,0.15,0.15,0.15,0.5,0.5,0.6,0.08,0.09,0.17,0.08,0.17,6.6,9.0,1.0,2.0,11.1,1.37,0.15,0.11,1.0,0.06,0.5,0.5,377.0,454.0,83.0,7610.0,2821.0,129.0,141.0,91.5,179.0,196.0,91.3,63.0,103.0,61.2,-0.6,12.0,58.0,8.0,1.0,49.0,406.0,48.0,18.0,1.0,53.0,15.0,11.0,26.0,5.0,14.0,3.0,323.0,49.0,82.0,78.0,361.0,7.0,4.0,1.0,0.0,5.0,8.0,10.0,28.0,4.26,19.0,6.0,1.0,1.0,0.0,2.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,11.0,5.0,3.0,6.0,18.0,33.3,12.0,115.0,28.0,24.3,53.0,46.0,16.0,8.0,1.0,0.0,7.0,5.0,6.0,0.0,510.0,23.0,134.0,285.0,134.0,6.0,461.0,4.0,6.0,66.7,4.0,0.0,340.0,2340.0,1305.0,354.0,333.0,94.1,4.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,80.0,5.0,2.0,71.4,2019/2020,SerieA
Federico Ceccherini,it ITA,DF,Fiorentina,27,1992,15.0,8.0,835.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.02,0.0,0.03,0.02,0.03,9.3,4.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.06,-0.2,-0.2,346.0,395.0,87.6,7129.0,2703.0,117.0,128.0,91.4,173.0,188.0,92.0,53.0,72.0,73.6,0.0,1.0,17.0,2.0,0.0,13.0,370.0,25.0,18.0,0.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,290.0,37.0,68.0,94.0,260.0,23.0,7.0,1.0,0.0,9.0,2.0,4.0,4.0,0.43,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,8.0,4.0,0.0,6.0,8.0,75.0,2.0,63.0,28.0,44.4,30.0,29.0,4.0,12.0,5.0,0.0,7.0,10.0,56.0,1.0,499.0,64.0,266.0,250.0,21.0,7.0,476.0,4.0,6.0,66.7,4.0,0.0,292.0,1940.0,962.0,288.0,285.0,99.0,3.0,2.0,0.0,9.0,14.0,0.0,0.0,1.0,0.0,96.0,27.0,11.0,71.1,2019/2020,SerieA
Christian Celesia,it ITA,DF,Torino,17,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,25.4,25.4,0.0,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,19.0,7.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,-0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019/2020,SerieA
Luca Ceppitelli,it ITA,DF,Cagliari,29,1989,16.0,15.0,1246.0,2.0,0.0,0.0,0.0,5.0,0.0,0.14,0.0,0.14,0.14,0.14,0.4,0.4,0.1,0.03,0.01,0.04,0.03,0.04,13.8,5.0,2.0,0.0,40.0,0.36,0.14,0.4,1.0,0.09,1.6,1.6,403.0,505.0,79.8,9987.0,3664.0,79.0,96.0,82.3,204.0,226.0,90.3,112.0,171.0,65.5,-0.1,2.0,21.0,3.0,1.0,13.0,483.0,22.0,21.0,0.0,49.0,26.0,2.0,0.0,0.0,0.0,0.0,294.0,60.0,151.0,100.0,364.0,27.0,1.0,0.0,1.0,12.0,1.0,7.0,6.0,0.43,6.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,16.0,4.0,0.0,5.0,7.0,71.4,2.0,100.0,26.0,26.0,76.0,21.0,3.0,30.0,16.0,1.0,14.0,17.0,85.0,1.0,670.0,148.0,409.0,260.0,39.0,9.0,649.0,0.0,2.0,0.0,0.0,0.0,360.0,1922.0,995.0,379.0,374.0,98.7,3.0,3.0,0.0,8.0,9.0,0.0,0.0,0.0,1.0,112.0,33.0,29.0,53.2,2019/2020,SerieA
Alberto Cerri,it ITA,FW,Cagliari,23,1996,11.0,1.0,244.0,1.0,0.0,0.0,0.0,1.0,0.0,0.37,0.0,0.37,0.37,0.37,0.6,0.6,0.2,0.23,0.06,0.29,0.23,0.29,4.7,10.0,4.0,0.0,40.0,2.14,0.86,0.1,0.25,0.12,-0.2,-0.2,70.0,103.0,68.0,1167.0,111.0,33.0,44.0,75.0,26.0,40.0,65.0,8.0,11.0,72.7,-0.2,3.0,3.0,2.0,0.0,4.0,96.0,7.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,0.0,41.0,36.0,26.0,9.0,59.0,11.0,2.0,2.0,0.0,2.0,4.0,4.0,4.0,1.48,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,2.0,5.0,40.0,3.0,34.0,9.0,26.5,2.0,18.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,189.0,4.0,10.0,102.0,90.0,27.0,181.0,9.0,12.0,75.0,9.0,0.0,131.0,768.0,370.0,246.0,161.0,65.4,6.0,13.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,11.0,22.0,16.0,57.9,2019/2020,SerieA
Alberto Cerri,it ITA,FW,SPAL,23,1996,8.0,5.0,420.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21,0.0,0.21,0.21,0.21,1.2,1.2,0.7,0.26,0.16,0.42,0.26,0.42,2.7,7.0,3.0,0.0,42.9,2.58,1.11,0.14,0.33,0.09,0.4,0.4,94.0,144.0,65.3,1456.0,243.0,57.0,78.0,73.1,26.0,42.0,61.9,9.0,16.0,56.3,-0.7,8.0,8.0,5.0,0.0,12.0,136.0,8.0,0.0,1.0,48.0,3.0,2.0,0.0,0.0,0.0,0.0,85.0,39.0,20.0,13.0,97.0,10.0,0.0,10.0,0.0,4.0,1.0,5.0,11.0,2.36,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,3.0,33.3,2.0,47.0,9.0,19.1,3.0,22.0,22.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,135.0,3.0,11.0,71.0,59.0,14.0,128.0,3.0,3.0,100.0,3.0,0.0,70.0,306.0,78.0,161.0,107.0,66.5,7.0,4.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,9.0,19.0,11.0,63.3,2019/2020,SerieA
Julian Chabot,de GER,DF,Sampdoria,21,1998,8.0,7.0,569.0,1.0,0.0,0.0,0.0,1.0,1.0,0.16,0.0,0.16,0.16,0.16,0.1,0.1,0.0,0.01,0.0,0.01,0.01,0.01,6.3,1.0,1.0,0.0,100.0,0.16,0.16,1.0,1.0,0.07,0.9,0.9,205.0,238.0,86.1,4419.0,1377.0,60.0,63.0,95.2,104.0,113.0,92.0,35.0,51.0,68.6,0.0,0.0,13.0,0.0,0.0,13.0,226.0,12.0,10.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,173.0,20.0,45.0,197.0,22.0,10.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,4.0,0.0,3.0,6.0,50.0,3.0,67.0,21.0,31.3,44.0,21.0,2.0,8.0,2.0,0.0,6.0,14.0,40.0,1.0,314.0,53.0,174.0,150.0,8.0,3.0,302.0,4.0,4.0,100.0,4.0,0.0,170.0,865.0,307.0,173.0,170.0,98.3,3.0,1.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,51.0,21.0,10.0,67.7,2019/2020,SerieA
Jhon Chancellor,ve VEN,DF,Brescia,27,1992,26.0,26.0,2244.0,3.0,0.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,2.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,24.9,13.0,3.0,0.0,23.1,0.52,0.12,0.23,1.0,0.15,1.0,1.0,745.0,849.0,87.8,16773.0,4413.0,165.0,184.0,89.7,442.0,476.0,92.9,129.0,165.0,78.2,0.0,0.0,18.0,1.0,0.0,26.0,822.0,27.0,27.0,0.0,126.0,38.0,1.0,0.0,0.0,0.0,0.0,642.0,74.0,133.0,213.0,562.0,50.0,0.0,3.0,4.0,23.0,1.0,13.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,22.0,5.0,1.0,12.0,29.0,41.4,17.0,229.0,63.0,27.5,166.0,57.0,6.0,55.0,30.0,1.0,25.0,14.0,198.0,5.0,1171.0,304.0,787.0,415.0,31.0,23.0,1144.0,8.0,9.0,88.9,8.0,1.0,593.0,3713.0,1605.0,672.0,644.0,95.8,5.0,4.0,0.0,21.0,7.0,3.0,0.0,0.0,1.0,189.0,69.0,39.0,63.9,2019/2020,SerieA
Giorgio Chiellini,it ITA,DF,Juventus,34,1984,4.0,3.0,202.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45,0.2,0.2,0.0,0.1,0.0,0.1,0.1,0.1,2.2,1.0,1.0,0.0,100.0,0.45,0.45,1.0,1.0,0.23,0.8,0.8,97.0,106.0,91.5,2022.0,587.0,25.0,25.0,100.0,52.0,56.0,92.9,18.0,22.0,81.8,0.0,0.0,8.0,0.0,0.0,8.0,105.0,1.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,77.0,15.0,14.0,80.0,16.0,6.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.89,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,18.0,11.0,61.1,10.0,8.0,0.0,5.0,3.0,0.0,2.0,1.0,10.0,0.0,126.0,18.0,57.0,72.0,4.0,2.0,125.0,0.0,0.0,0.0,0.0,0.0,71.0,433.0,325.0,90.0,88.0,97.8,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,66.7,2019/2020,SerieA
Federico Chiesa,it ITA,"FW,DF",Fiorentina,21,1997,34.0,31.0,2637.0,11.0,6.0,1.0,2.0,7.0,0.0,0.38,0.2,0.58,0.34,0.55,11.3,9.7,5.5,0.38,0.19,0.57,0.33,0.52,29.3,109.0,40.0,2.0,36.7,3.72,1.37,0.09,0.25,0.09,-0.3,0.3,609.0,833.0,73.1,10231.0,3230.0,308.0,378.0,81.5,223.0,296.0,75.3,56.0,106.0,52.8,0.5,46.0,37.0,44.0,8.0,92.0,771.0,62.0,4.0,7.0,185.0,27.0,55.0,4.0,1.0,0.0,0.0,534.0,180.0,119.0,162.0,587.0,19.0,48.0,12.0,4.0,24.0,21.0,38.0,108.0,3.69,67.0,2.0,12.0,9.0,14.0,15.0,0.51,8.0,0.0,1.0,2.0,2.0,1.0,49.0,30.0,16.0,23.0,10.0,10.0,52.0,19.2,42.0,656.0,150.0,22.9,107.0,284.0,265.0,27.0,0.0,0.0,27.0,5.0,8.0,0.0,1225.0,12.0,147.0,494.0,686.0,173.0,1164.0,60.0,93.0,64.5,64.0,5.0,940.0,7309.0,4826.0,1266.0,872.0,68.9,53.0,58.0,0.0,54.0,46.0,7.0,2.0,0.0,0.0,175.0,6.0,30.0,16.7,2019/2020,SerieA
Vlad Chiricheș,ro ROU,DF,Sassuolo,29,1989,9.0,8.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.02,0.0,0.02,0.02,0.02,7.9,2.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.09,-0.2,-0.2,455.0,489.0,93.0,9118.0,3030.0,147.0,155.0,94.8,243.0,259.0,93.8,60.0,68.0,88.2,0.0,0.0,21.0,1.0,0.0,21.0,474.0,15.0,15.0,0.0,47.0,10.0,1.0,0.0,0.0,0.0,0.0,423.0,40.0,26.0,41.0,434.0,8.0,0.0,2.0,0.0,7.0,4.0,3.0,2.0,0.25,2.0,0.0,0.0,0.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,16.0,3.0,0.0,5.0,11.0,45.5,6.0,85.0,23.0,27.1,63.0,21.0,1.0,17.0,7.0,0.0,10.0,7.0,32.0,2.0,574.0,99.0,304.0,303.0,11.0,4.0,561.0,2.0,2.0,100.0,2.0,0.0,399.0,2169.0,1270.0,411.0,402.0,97.8,3.0,5.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,75.0,13.0,13.0,50.0,2019/2020,SerieA
Luca Cigarini,it ITA,MF,Cagliari,33,1986,22.0,19.0,1598.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,0.23,0.23,0.0,0.23,0.3,0.3,3.0,0.02,0.17,0.19,0.02,0.19,17.8,7.0,1.0,2.0,14.3,0.39,0.06,0.0,0.0,0.04,-0.3,-0.3,992.0,1228.0,80.8,20139.0,7197.0,384.0,414.0,92.8,420.0,474.0,88.6,173.0,312.0,55.4,1.0,42.0,122.0,14.0,0.0,108.0,1057.0,171.0,108.0,5.0,129.0,71.0,19.0,60.0,14.0,26.0,8.0,722.0,175.0,331.0,136.0,1055.0,26.0,1.0,4.0,3.0,31.0,14.0,13.0,63.0,3.55,38.0,22.0,1.0,0.0,1.0,9.0,0.51,7.0,2.0,0.0,0.0,0.0,0.0,37.0,26.0,21.0,14.0,2.0,13.0,48.0,27.1,35.0,256.0,80.0,31.3,114.0,107.0,35.0,43.0,10.0,0.0,33.0,19.0,40.0,0.0,1392.0,63.0,406.0,808.0,272.0,6.0,1235.0,10.0,12.0,83.3,11.0,0.0,846.0,3628.0,1969.0,941.0,892.0,94.8,11.0,14.0,1.0,36.0,28.0,0.0,0.0,0.0,0.0,195.0,10.0,13.0,43.5,2019/2020,SerieA
Thiago Cionek,pl POL,DF,SPAL,33,1986,28.0,23.0,2169.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,1.0,0.02,0.04,0.06,0.02,0.06,24.1,11.0,2.0,0.0,18.2,0.46,0.08,0.0,0.0,0.04,-0.4,-0.4,1029.0,1360.0,75.7,18355.0,7979.0,452.0,494.0,91.5,458.0,570.0,80.4,101.0,228.0,44.3,0.0,14.0,67.0,18.0,9.0,91.0,1116.0,244.0,61.0,0.0,175.0,18.0,45.0,0.0,0.0,0.0,0.0,725.0,212.0,423.0,163.0,940.0,53.0,183.0,2.0,3.0,19.0,16.0,56.0,29.0,1.2,24.0,3.0,0.0,1.0,1.0,3.0,0.12,2.0,0.0,0.0,0.0,1.0,0.0,65.0,33.0,37.0,21.0,7.0,22.0,55.0,40.0,33.0,378.0,104.0,27.5,190.0,128.0,60.0,49.0,13.0,0.0,36.0,23.0,106.0,3.0,1643.0,153.0,637.0,766.0,347.0,17.0,1418.0,9.0,14.0,64.3,9.0,0.0,948.0,5014.0,2868.0,967.0,936.0,96.8,12.0,18.0,0.0,53.0,52.0,0.0,1.0,1.0,0.0,230.0,45.0,24.0,65.2,2019/2020,SerieA
