player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Federico Ceccherini,it ITA,DF,Fiorentina,28-232,1992,3.0,3.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.08,-0.4,-0.4,313.0,393.0,79.6,6029.0,2118.0,121.0,138.0,87.7,143.0,166.0,86.1,40.0,76.0,52.6,-0.1,2.0,36.0,3.0,0.0,29.0,105.0,6.0,6.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,82.0,13.0,16.0,23.0,77.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,3.0,0.0,2.0,3.0,66.7,1.0,39.0,12.0,30.8,25.0,13.0,1.0,8.0,5.0,0.0,3.0,3.0,17.0,0.0,477.0,48.0,229.0,250.0,32.0,10.0,450.0,4.0,6.0,66.7,4.0,0.0,250.0,1465.0,753.0,251.0,243.0,96.8,3.0,1.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,26.0,5.0,5.0,50.0,2020/2021,SerieA
Federico Ceccherini,it ITA,DF,Hellas Verona,28-232,1992,10.0,10.0,771.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.05,0.01,0.06,0.05,0.06,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,111.0,87.4,2176.0,613.0,29.0,30.0,96.7,48.0,52.0,92.3,20.0,29.0,69.0,0.0,0.0,4.0,0.0,0.0,5.0,366.0,27.0,20.0,0.0,57.0,14.0,3.0,0.0,0.0,0.0,0.0,225.0,58.0,110.0,107.0,218.0,32.0,7.0,2.0,4.0,9.0,3.0,4.0,5.0,0.58,3.0,1.0,0.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,9.0,5.0,5.0,4.0,0.0,1.0,5.0,20.0,4.0,94.0,28.0,29.8,35.0,56.0,3.0,10.0,2.0,0.0,8.0,14.0,37.0,0.0,147.0,24.0,93.0,63.0,1.0,1.0,141.0,0.0,0.0,0.0,0.0,0.0,86.0,512.0,254.0,84.0,82.0,97.6,1.0,1.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,128.0,37.0,14.0,72.5,2020/2021,SerieA
Luca Ceppitelli,it ITA,DF,Cagliari,31-140,1989,3.0,1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,86.0,89.5,1514.0,484.0,23.0,25.0,92.0,45.0,48.0,93.8,9.0,13.0,69.2,0.0,0.0,2.0,0.0,0.0,3.0,81.0,5.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8.0,18.0,15.0,62.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,12.0,4.0,33.3,9.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0,7.0,0.0,102.0,22.0,63.0,44.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,56.0,349.0,164.0,59.0,59.0,100.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,21.0,3.0,2.0,60.0,2020/2021,SerieA
Alberto Cerri,it ITA,FW,Cagliari,24-257,1996,5.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,0.63,0.46,1.09,0.63,1.09,1.1,2.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.33,-0.7,-0.7,26.0,38.0,68.4,409.0,123.0,15.0,18.0,83.3,8.0,13.0,61.5,3.0,4.0,75.0,-0.5,2.0,4.0,1.0,0.0,6.0,34.0,4.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,14.0,4.0,3.0,27.0,4.0,0.0,2.0,0.0,1.0,0.0,5.0,6.0,5.68,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,0.0,3.0,5.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,59.0,0.0,2.0,34.0,28.0,7.0,55.0,3.0,5.0,60.0,3.0,0.0,36.0,217.0,113.0,78.0,41.0,52.6,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,33.3,2020/2021,SerieA
Julian Chabot,de GER,DF,Spezia,22-321,1998,13.0,10.0,840.0,1.0,0.0,0.0,0.0,6.0,0.0,0.11,0.0,0.11,0.11,0.11,0.4,0.4,0.1,0.04,0.01,0.05,0.04,0.05,9.3,6.0,2.0,0.0,33.3,0.64,0.21,0.17,0.5,0.06,0.6,0.6,454.0,523.0,86.8,10656.0,2728.0,109.0,122.0,89.3,220.0,241.0,91.3,118.0,147.0,80.3,-0.1,2.0,17.0,0.0,0.0,16.0,491.0,32.0,31.0,0.0,52.0,25.0,2.0,0.0,0.0,0.0,0.0,397.0,49.0,77.0,413.0,57.0,34.0,1.0,0.0,1.0,10.0,5.0,4.0,7.0,0.75,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,24.0,15.0,16.0,2.0,10.0,20.0,50.0,10.0,122.0,50.0,41.0,57.0,62.0,3.0,14.0,5.0,1.0,9.0,8.0,40.0,1.0,631.0,56.0,282.0,372.0,19.0,9.0,601.0,8.0,8.0,100.0,8.0,0.0,368.0,2406.0,1267.0,409.0,402.0,98.3,5.0,0.0,0.0,18.0,17.0,0.0,0.0,0.0,0.0,96.0,32.0,12.0,72.7,2020/2021,SerieA
Giorgio Chiellini,it ITA,DF,Juventus,36-137,1984,2.0,2.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,1.9,1.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.02,0.0,0.0,148.0,159.0,93.1,3161.0,1057.0,41.0,41.0,100.0,87.0,92.0,94.6,20.0,25.0,80.0,0.0,0.0,15.0,0.0,0.0,10.0,153.0,6.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,121.0,19.0,19.0,114.0,37.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,13.0,6.0,46.2,6.0,7.0,0.0,3.0,3.0,0.0,0.0,1.0,5.0,0.0,171.0,23.0,81.0,84.0,16.0,4.0,165.0,1.0,1.0,100.0,1.0,0.0,98.0,472.0,278.0,137.0,133.0,97.1,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,100.0,2020/2021,SerieA
Federico Chiesa,it ITA,"MF,DF",Juventus,23-065,1997,9.0,7.0,568.0,1.0,3.0,0.0,0.0,0.0,1.0,0.16,0.48,0.63,0.16,0.63,0.7,0.7,2.2,0.12,0.35,0.47,0.12,0.47,6.3,7.0,4.0,0.0,57.1,1.11,0.63,0.14,0.25,0.11,0.3,0.3,149.0,200.0,74.5,2551.0,746.0,76.0,91.0,83.5,51.0,66.0,77.3,18.0,27.0,66.7,0.8,11.0,6.0,11.0,6.0,18.0,193.0,7.0,2.0,1.0,28.0,6.0,19.0,0.0,0.0,0.0,0.0,137.0,33.0,30.0,42.0,147.0,4.0,5.0,0.0,0.0,1.0,10.0,9.0,19.0,3.01,15.0,0.0,2.0,0.0,2.0,5.0,0.79,3.0,0.0,1.0,0.0,1.0,0.0,17.0,12.0,6.0,6.0,5.0,8.0,19.0,42.1,11.0,120.0,36.0,30.0,46.0,40.0,34.0,12.0,1.0,0.0,11.0,1.0,8.0,0.0,280.0,8.0,41.0,121.0,147.0,33.0,276.0,12.0,21.0,57.1,12.0,0.0,222.0,1837.0,1299.0,266.0,206.0,77.4,10.0,12.0,0.0,7.0,15.0,2.0,2.0,0.0,0.0,32.0,4.0,8.0,33.3,2020/2021,SerieA
Federico Chiesa,it ITA,DF,Fiorentina,23-065,1997,3.0,3.0,240.0,1.0,1.0,0.0,0.0,0.0,0.0,0.37,0.37,0.75,0.37,0.75,0.7,0.7,0.8,0.28,0.31,0.59,0.28,0.59,2.7,9.0,1.0,0.0,11.1,3.38,0.37,0.11,1.0,0.08,0.3,0.3,91.0,118.0,77.1,1795.0,588.0,44.0,50.0,88.0,30.0,38.0,78.9,16.0,23.0,69.6,0.2,5.0,6.0,6.0,5.0,5.0,96.0,22.0,4.0,0.0,11.0,7.0,9.0,0.0,0.0,0.0,0.0,59.0,29.0,30.0,16.0,78.0,4.0,18.0,1.0,0.0,1.0,1.0,6.0,10.0,3.75,7.0,1.0,1.0,1.0,0.0,1.0,0.37,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,20.0,4.0,44.0,8.0,18.2,13.0,19.0,12.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,158.0,5.0,33.0,57.0,77.0,23.0,138.0,8.0,13.0,61.5,8.0,0.0,116.0,745.0,504.0,119.0,104.0,87.4,5.0,6.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,20.0,1.0,1.0,50.0,2020/2021,SerieA
Vlad Chiricheș,ro ROU,DF,Sassuolo,31-045,1989,10.0,10.0,775.0,1.0,1.0,0.0,0.0,3.0,0.0,0.12,0.12,0.23,0.12,0.23,0.7,0.7,0.4,0.08,0.05,0.13,0.08,0.13,8.6,6.0,1.0,0.0,16.7,0.7,0.12,0.17,1.0,0.11,0.3,0.3,628.0,679.0,92.5,12055.0,3301.0,231.0,248.0,93.1,313.0,335.0,93.4,79.0,87.0,90.8,0.6,4.0,17.0,0.0,0.0,18.0,668.0,11.0,10.0,0.0,63.0,7.0,1.0,0.0,0.0,0.0,0.0,572.0,54.0,53.0,54.0,579.0,18.0,1.0,2.0,0.0,2.0,5.0,5.0,9.0,1.05,8.0,0.0,0.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,12.0,3.0,0.0,5.0,8.0,62.5,3.0,88.0,32.0,36.4,53.0,33.0,2.0,23.0,9.0,0.0,14.0,12.0,33.0,0.0,772.0,115.0,418.0,385.0,32.0,8.0,761.0,6.0,8.0,75.0,7.0,0.0,544.0,2733.0,1539.0,574.0,560.0,97.6,0.0,3.0,0.0,15.0,6.0,1.0,0.0,0.0,1.0,110.0,33.0,13.0,71.7,2020/2021,SerieA
Luca Cigarini,it ITA,MF,Crotone,34-192,1986,6.0,6.0,454.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.06,0.11,0.17,0.06,0.17,5.0,9.0,0.0,2.0,0.0,1.78,0.0,0.0,0.0,0.03,-0.3,-0.3,300.0,357.0,84.0,6465.0,2105.0,100.0,108.0,92.6,139.0,158.0,88.0,58.0,81.0,71.6,-0.6,7.0,45.0,3.0,0.0,37.0,317.0,40.0,28.0,0.0,45.0,7.0,1.0,11.0,5.0,2.0,0.0,238.0,45.0,74.0,50.0,295.0,6.0,1.0,1.0,3.0,3.0,3.0,5.0,19.0,3.77,10.0,6.0,0.0,1.0,2.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,13.0,8.0,5.0,7.0,1.0,9.0,24.0,37.5,15.0,86.0,28.0,32.6,29.0,44.0,13.0,8.0,0.0,0.0,8.0,3.0,4.0,1.0,412.0,13.0,86.0,251.0,91.0,3.0,373.0,3.0,4.0,75.0,3.0,0.0,230.0,860.0,491.0,303.0,286.0,94.4,4.0,8.0,1.0,13.0,12.0,0.0,1.0,0.0,0.0,57.0,4.0,6.0,40.0,2020/2021,SerieA
Ebrima Colley,gm GAM,"FW,MF",Hellas Verona,20-332,2000,13.0,3.0,496.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.14,0.11,0.24,0.14,0.24,5.5,10.0,5.0,0.0,50.0,1.81,0.91,0.0,0.0,0.08,-0.8,-0.8,109.0,154.0,70.8,1681.0,308.0,66.0,81.0,81.5,35.0,49.0,71.4,6.0,11.0,54.5,-0.6,3.0,6.0,5.0,1.0,9.0,151.0,3.0,0.0,1.0,43.0,1.0,7.0,0.0,0.0,0.0,0.0,116.0,27.0,11.0,17.0,124.0,9.0,0.0,2.0,0.0,3.0,2.0,11.0,5.0,0.91,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,3.0,7.0,42.9,4.0,85.0,22.0,25.9,22.0,37.0,26.0,5.0,0.0,0.0,5.0,1.0,1.0,0.0,243.0,2.0,27.0,125.0,119.0,19.0,240.0,12.0,19.0,63.2,12.0,1.0,190.0,1605.0,915.0,280.0,180.0,64.3,21.0,13.0,0.0,10.0,12.0,6.0,0.0,0.0,0.0,36.0,2.0,23.0,8.0,2020/2021,SerieA
Omar Colley,gm GAM,DF,Sampdoria,28-066,1992,8.0,7.0,701.0,1.0,0.0,0.0,0.0,3.0,0.0,0.13,0.0,0.13,0.13,0.13,0.7,0.7,0.0,0.09,0.0,0.09,0.09,0.09,7.8,5.0,1.0,0.0,20.0,0.64,0.13,0.2,1.0,0.14,0.3,0.3,236.0,310.0,76.1,5232.0,1822.0,58.0,68.0,85.3,126.0,145.0,86.9,47.0,88.0,53.4,0.0,0.0,29.0,0.0,0.0,20.0,300.0,10.0,10.0,0.0,46.0,9.0,2.0,0.0,0.0,0.0,0.0,169.0,42.0,99.0,196.0,70.0,27.0,0.0,2.0,2.0,3.0,5.0,4.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,7.0,8.0,0.0,3.0,8.0,37.5,5.0,70.0,21.0,30.0,39.0,29.0,2.0,13.0,8.0,0.0,5.0,13.0,34.0,1.0,389.0,58.0,196.0,190.0,19.0,6.0,380.0,0.0,0.0,0.0,0.0,0.0,172.0,990.0,426.0,207.0,201.0,97.1,2.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,98.0,23.0,14.0,62.2,2020/2021,SerieA
Lorenzo Colombo,it ITA,FW,Milan,18-296,2002,3.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.61,0.0,0.61,0.61,0.61,1.0,3.0,1.0,0.0,33.3,3.0,1.0,0.0,0.0,0.2,-0.6,-0.6,7.0,13.0,53.8,69.0,14.0,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,28.0,5.0,17.9,5.0,17.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,24.0,2.0,5.0,10.0,12.0,5.0,24.0,0.0,1.0,0.0,0.0,0.0,12.0,121.0,80.0,31.0,13.0,41.9,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,50.0,2020/2021,SerieA
Andrea Consigli,it ITA,GK,Sassuolo,33-337,1987,13.0,13.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0,457.0,79.6,9061.0,5191.0,98.0,99.0,99.0,133.0,135.0,98.5,119.0,208.0,57.2,0.0,0.0,5.0,0.0,0.0,1.0,325.0,132.0,37.0,0.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,254.0,25.0,178.0,25.0,364.0,0.0,0.0,58.0,1.0,5.0,1.0,2.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,496.0,419.0,493.0,4.0,1.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,254.0,1437.0,942.0,230.0,229.0,99.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,2020/2021,SerieA
Alex Cordaz,it ITA,GK,Crotone,37-363,1983,14.0,14.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,561.0,76.5,10479.0,5988.0,126.0,127.0,99.2,180.0,189.0,95.2,120.0,242.0,49.6,0.0,1.0,2.0,0.0,0.0,0.0,416.0,145.0,39.0,0.0,74.0,10.0,0.0,0.0,0.0,0.0,0.0,338.0,26.0,197.0,62.0,420.0,1.0,0.0,59.0,0.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,593.0,514.0,591.0,3.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,0.0,318.0,1310.0,631.0,318.0,318.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,2020/2021,SerieA
Andreas Cornelius,dk DEN,FW,Parma,27-288,1993,10.0,7.0,606.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.9,0.05,0.14,0.18,0.05,0.18,6.7,9.0,4.0,0.0,44.4,1.34,0.59,0.0,0.0,0.04,-0.3,-0.3,107.0,157.0,68.2,1616.0,240.0,64.0,81.0,79.0,29.0,48.0,60.4,11.0,15.0,73.3,-0.9,6.0,8.0,2.0,0.0,7.0,148.0,9.0,0.0,0.0,67.0,3.0,4.0,0.0,0.0,0.0,0.0,85.0,38.0,34.0,76.0,26.0,14.0,1.0,6.0,2.0,2.0,2.0,9.0,13.0,1.93,10.0,0.0,1.0,1.0,1.0,1.0,0.15,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,89.0,20.0,22.5,8.0,39.0,42.0,4.0,1.0,0.0,3.0,0.0,4.0,0.0,224.0,5.0,21.0,133.0,79.0,25.0,215.0,7.0,11.0,63.6,7.0,0.0,125.0,691.0,181.0,325.0,177.0,54.5,16.0,7.0,0.0,10.0,16.0,8.0,1.0,0.0,0.0,19.0,41.0,25.0,62.1,2020/2021,SerieA
Joaquín Correa,ar ARG,FW,Lazio,26-138,1994,11.0,10.0,773.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.12,0.23,0.12,0.23,1.6,1.6,0.7,0.18,0.08,0.27,0.18,0.27,8.6,16.0,8.0,0.0,50.0,1.86,0.93,0.06,0.13,0.1,-0.6,-0.6,279.0,329.0,84.8,4587.0,709.0,154.0,168.0,91.7,87.0,105.0,82.9,30.0,35.0,85.7,0.3,12.0,16.0,10.0,0.0,22.0,309.0,20.0,1.0,0.0,72.0,12.0,3.0,4.0,3.0,1.0,0.0,253.0,53.0,23.0,31.0,281.0,6.0,2.0,7.0,3.0,0.0,4.0,9.0,37.0,4.31,24.0,0.0,6.0,1.0,6.0,5.0,0.58,3.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,0.0,4.0,1.0,2.0,9.0,22.2,7.0,112.0,40.0,35.7,9.0,60.0,43.0,5.0,0.0,0.0,5.0,3.0,3.0,0.0,440.0,6.0,21.0,215.0,237.0,46.0,421.0,12.0,22.0,54.5,13.0,0.0,345.0,1995.0,1195.0,459.0,365.0,79.5,25.0,28.0,0.0,8.0,26.0,3.0,1.0,0.0,0.0,36.0,3.0,11.0,21.4,2020/2021,SerieA
Angelo da Costa Júnior,br BRA,GK,Bologna,37-047,1983,3.0,3.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,157.0,88.5,3511.0,1750.0,36.0,36.0,100.0,58.0,59.0,98.3,42.0,59.0,71.2,0.0,0.0,1.0,0.0,0.0,0.0,128.0,29.0,9.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,118.0,2.0,37.0,5.0,134.0,1.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,149.0,164.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,106.0,625.0,438.0,107.0,107.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2020/2021,SerieA
Douglas Costa,br BRA,"MF,FW",Juventus,30-106,1990,2.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,27.0,74.1,304.0,85.0,12.0,14.0,85.7,7.0,9.0,77.8,1.0,3.0,33.3,0.0,1.0,1.0,0.0,0.0,1.0,23.0,4.0,0.0,0.0,6.0,0.0,1.0,4.0,3.0,0.0,1.0,19.0,2.0,6.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,6.43,2.0,1.0,0.0,0.0,0.0,1.0,2.14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,8.0,1.0,12.5,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,4.0,15.0,11.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.0,125.0,86.0,29.0,21.0,72.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/2021,SerieA
Mamadou Coulibaly,sn SEN,MF,Udinese,21-330,1999,3.0,2.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.06,0.06,0.12,0.06,0.12,2.0,2.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.06,-0.1,-0.1,63.0,82.0,76.8,1169.0,322.0,32.0,37.0,86.5,20.0,25.0,80.0,9.0,12.0,75.0,-0.1,2.0,10.0,3.0,1.0,9.0,82.0,0.0,0.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,53.0,13.0,16.0,19.0,55.0,8.0,0.0,0.0,0.0,2.0,1.0,6.0,6.0,2.93,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,36.0,6.0,16.7,8.0,24.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,114.0,1.0,15.0,66.0,37.0,4.0,114.0,1.0,1.0,100.0,1.0,0.0,69.0,305.0,85.0,92.0,66.0,71.7,6.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,8.0,0.0,2020/2021,SerieA
