player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Lee Chung-yong,kr KOR,FW,Crystal Palace,29,1988,7.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.07,0.09,0.02,0.09,1.5,1.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.03,0.0,0.0,58.0,76.0,76.3,843.0,231.0,34.0,36.0,94.4,19.0,25.0,76.0,3.0,9.0,33.3,-0.1,2.0,1.0,1.0,0.0,5.0,72.0,4.0,0.0,0.0,18.0,3.0,5.0,1.0,0.0,0.0,0.0,49.0,9.0,18.0,8.0,55.0,7.0,3.0,2.0,0.0,2.0,1.0,3.0,5.0,3.44,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,2.0,100.0,0.0,34.0,9.0,26.5,7.0,20.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,95.0,0.0,13.0,40.0,45.0,5.0,91.0,1.0,1.0,100.0,1.0,0.0,65.0,426.0,86.0,80.0,67.0,83.8,3.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,33.3,2017/2018,Premier League
Ciaran Clark,ie IRL,DF,Newcastle Utd,27,1989,20.0,19.0,1746.0,2.0,1.0,0.0,0.0,3.0,0.0,0.1,0.05,0.15,0.1,0.15,2.0,2.0,0.4,0.11,0.02,0.13,0.11,0.13,19.4,11.0,4.0,0.0,36.4,0.57,0.21,0.18,0.5,0.19,0.0,0.0,494.0,708.0,69.8,11146.0,4376.0,129.0,161.0,80.1,260.0,317.0,82.0,99.0,210.0,47.1,0.6,3.0,42.0,3.0,0.0,31.0,684.0,24.0,15.0,0.0,82.0,12.0,0.0,0.0,0.0,0.0,0.0,394.0,66.0,248.0,501.0,84.0,99.0,9.0,1.0,4.0,30.0,7.0,12.0,10.0,0.52,9.0,1.0,0.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,18.0,4.0,1.0,5.0,17.0,29.4,12.0,130.0,39.0,30.0,96.0,28.0,6.0,25.0,11.0,3.0,14.0,17.0,120.0,2.0,919.0,144.0,597.0,322.0,60.0,24.0,896.0,3.0,7.0,42.9,4.0,1.0,468.0,2815.0,1418.0,450.0,435.0,96.7,6.0,2.0,0.0,17.0,13.0,0.0,0.0,2.0,0.0,236.0,25.0,22.0,53.2,2017/2018,Premier League
Tom Cleverley,eng ENG,MF,Watford,27,1989,23.0,22.0,1902.0,1.0,2.0,0.0,1.0,2.0,2.0,0.05,0.09,0.14,0.05,0.14,1.8,1.0,1.2,0.08,0.06,0.14,0.05,0.11,21.1,14.0,3.0,1.0,21.4,0.66,0.14,0.07,0.33,0.07,-0.8,0.0,933.0,1188.0,78.5,17136.0,5097.0,423.0,471.0,89.8,363.0,439.0,82.7,130.0,238.0,54.6,0.8,27.0,124.0,17.0,2.0,104.0,1081.0,107.0,37.0,1.0,213.0,53.0,43.0,39.0,5.0,5.0,0.0,775.0,106.0,307.0,134.0,977.0,53.0,8.0,3.0,9.0,18.0,24.0,21.0,51.0,2.41,35.0,13.0,0.0,0.0,1.0,5.0,0.24,4.0,1.0,0.0,0.0,0.0,0.0,42.0,28.0,25.0,12.0,5.0,14.0,46.0,30.4,32.0,423.0,113.0,26.7,120.0,223.0,80.0,25.0,2.0,0.0,23.0,21.0,20.0,0.0,1358.0,22.0,258.0,721.0,467.0,20.0,1252.0,2.0,5.0,40.0,2.0,0.0,852.0,4310.0,2102.0,941.0,845.0,89.8,13.0,20.0,1.0,32.0,29.0,1.0,0.0,0.0,0.0,252.0,14.0,29.0,32.6,2017/2018,Premier League
Sam Clucas,eng ENG,"MF,FW",Swansea City,26,1990,29.0,23.0,2044.0,3.0,1.0,0.0,0.0,2.0,0.0,0.13,0.04,0.18,0.13,0.18,1.8,1.8,1.2,0.08,0.05,0.13,0.08,0.13,22.7,21.0,7.0,0.0,33.3,0.92,0.31,0.14,0.43,0.09,1.2,1.2,669.0,851.0,78.6,12407.0,2941.0,284.0,332.0,85.5,288.0,332.0,86.7,87.0,154.0,56.5,-0.2,17.0,49.0,5.0,1.0,54.0,781.0,70.0,20.0,0.0,161.0,28.0,27.0,24.0,2.0,1.0,1.0,592.0,84.0,175.0,671.0,81.0,57.0,20.0,1.0,2.0,13.0,10.0,25.0,29.0,1.28,20.0,5.0,0.0,3.0,1.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0,31.0,16.0,17.0,12.0,2.0,11.0,38.0,28.9,27.0,354.0,90.0,25.4,154.0,147.0,53.0,44.0,8.0,0.0,36.0,23.0,17.0,1.0,1038.0,33.0,237.0,554.0,311.0,36.0,970.0,5.0,9.0,55.6,5.0,0.0,627.0,3895.0,1819.0,784.0,637.0,81.3,24.0,13.0,0.0,10.0,14.0,3.0,0.0,0.0,0.0,186.0,23.0,19.0,54.8,2017/2018,Premier League
Nathaniel Clyne,eng ENG,"DF,MF",Liverpool,26,1991,3.0,2.0,174.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.14,0.14,0.0,0.14,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,135.0,77.8,1744.0,542.0,46.0,54.0,85.2,51.0,60.0,85.0,7.0,14.0,50.0,-0.3,1.0,5.0,3.0,1.0,7.0,114.0,21.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,0.0,83.0,35.0,17.0,8.0,93.0,11.0,21.0,0.0,0.0,3.0,3.0,9.0,2.0,1.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,9.0,37.5,10.0,9.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,147.0,1.0,22.0,73.0,57.0,3.0,126.0,0.0,2.0,0.0,0.0,0.0,88.0,408.0,170.0,102.0,85.0,83.3,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,1.0,66.7,2017/2018,Premier League
Séamus Coleman,ie IRL,DF,Everton,28,1988,12.0,12.0,1035.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.4,0.07,0.04,0.11,0.07,0.11,11.5,5.0,2.0,0.0,40.0,0.43,0.17,0.0,0.0,0.17,-0.8,-0.8,350.0,492.0,71.1,6000.0,2676.0,170.0,197.0,86.3,132.0,185.0,71.4,38.0,82.0,46.3,0.6,7.0,36.0,8.0,1.0,41.0,398.0,94.0,1.0,0.0,73.0,7.0,23.0,0.0,0.0,0.0,0.0,250.0,73.0,169.0,63.0,288.0,44.0,93.0,0.0,2.0,9.0,12.0,17.0,18.0,1.57,13.0,1.0,1.0,1.0,2.0,2.0,0.17,2.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,10.0,4.0,2.0,9.0,15.0,60.0,6.0,75.0,19.0,25.3,44.0,23.0,8.0,25.0,9.0,0.0,16.0,8.0,11.0,0.0,603.0,46.0,207.0,238.0,211.0,17.0,510.0,11.0,18.0,61.1,12.0,0.0,340.0,2926.0,1584.0,352.0,314.0,89.2,11.0,14.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,105.0,5.0,3.0,62.5,2017/2018,Premier League
James Collins,wal WAL,DF,West Ham,33,1983,13.0,12.0,1050.0,1.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,0.3,0.3,0.4,0.02,0.03,0.06,0.02,0.06,11.7,5.0,2.0,0.0,40.0,0.43,0.17,0.2,0.5,0.06,0.7,0.7,294.0,408.0,72.1,6692.0,2814.0,83.0,92.0,90.2,141.0,178.0,79.2,66.0,128.0,51.6,-0.4,2.0,18.0,0.0,0.0,17.0,391.0,17.0,17.0,0.0,77.0,13.0,0.0,0.0,0.0,0.0,0.0,211.0,34.0,163.0,11.0,311.0,58.0,0.0,3.0,1.0,9.0,3.0,4.0,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,11.0,3.0,1.0,7.0,16.0,43.8,9.0,61.0,21.0,34.4,48.0,11.0,2.0,22.0,9.0,0.0,13.0,12.0,97.0,1.0,556.0,96.0,324.0,232.0,25.0,12.0,539.0,1.0,1.0,100.0,1.0,0.0,220.0,1307.0,618.0,256.0,241.0,94.1,2.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,133.0,41.0,27.0,60.3,2017/2018,Premier League
Lewis Cook,eng ENG,MF,Bournemouth,20,1997,29.0,25.0,2237.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,0.5,0.5,1.5,0.02,0.06,0.08,0.02,0.08,24.9,18.0,2.0,0.0,11.1,0.72,0.08,0.0,0.0,0.03,-0.5,-0.5,976.0,1245.0,78.4,20665.0,5944.0,340.0,414.0,82.1,423.0,497.0,85.1,196.0,287.0,68.3,0.5,29.0,149.0,22.0,2.0,136.0,1207.0,38.0,21.0,3.0,244.0,60.0,15.0,14.0,0.0,0.0,0.0,844.0,144.0,257.0,99.0,1065.0,69.0,2.0,4.0,1.0,26.0,30.0,30.0,54.0,2.17,42.0,6.0,3.0,2.0,1.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0,58.0,38.0,31.0,23.0,4.0,19.0,60.0,31.7,41.0,390.0,112.0,28.7,153.0,215.0,22.0,51.0,11.0,0.0,40.0,30.0,21.0,1.0,1517.0,53.0,406.0,901.0,336.0,16.0,1484.0,50.0,60.0,83.3,54.0,3.0,1072.0,7480.0,4082.0,1010.0,961.0,95.1,27.0,35.0,0.0,33.0,21.0,1.0,0.0,0.0,0.0,295.0,9.0,20.0,31.0,2017/2018,Premier League
Steve Cook,eng ENG,DF,Bournemouth,26,1991,34.0,31.0,2767.0,2.0,1.0,0.0,0.0,5.0,0.0,0.07,0.03,0.1,0.07,0.1,2.2,2.2,0.5,0.07,0.01,0.09,0.07,0.09,30.7,26.0,6.0,0.0,23.1,0.85,0.2,0.08,0.33,0.08,-0.2,-0.2,993.0,1376.0,72.2,23031.0,7782.0,224.0,282.0,79.4,518.0,642.0,80.7,236.0,410.0,57.6,0.5,5.0,73.0,3.0,0.0,68.0,1294.0,82.0,21.0,0.0,231.0,43.0,13.0,0.0,0.0,0.0,0.0,786.0,124.0,466.0,62.0,1030.0,166.0,61.0,4.0,1.0,40.0,14.0,28.0,18.0,0.59,12.0,1.0,0.0,2.0,2.0,4.0,0.13,1.0,0.0,0.0,2.0,1.0,0.0,31.0,15.0,24.0,5.0,2.0,16.0,33.0,48.5,17.0,157.0,42.0,26.8,101.0,50.0,6.0,81.0,42.0,1.0,39.0,39.0,192.0,1.0,1769.0,272.0,1119.0,632.0,137.0,40.0,1688.0,1.0,2.0,50.0,1.0,0.0,839.0,6345.0,3132.0,844.0,822.0,97.4,9.0,8.0,0.0,22.0,21.0,1.0,0.0,0.0,1.0,429.0,89.0,37.0,70.6,2017/2018,Premier League
Francis Coquelin,fr FRA,"MF,DF",Arsenal,26,1991,7.0,1.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.14,0.16,0.02,0.16,1.9,1.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.04,0.0,0.0,79.0,93.0,84.9,1374.0,402.0,42.0,47.0,89.4,25.0,27.0,92.6,10.0,15.0,66.7,-0.2,1.0,10.0,2.0,0.0,8.0,93.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,71.0,12.0,10.0,4.0,81.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,1.15,2.0,0.0,0.0,0.0,0.0,1.0,0.58,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,21.0,6.0,28.6,11.0,9.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,106.0,3.0,36.0,60.0,17.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,76.0,472.0,200.0,84.0,77.0,91.7,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,1.0,66.7,2017/2018,Premier League
Jack Cork,eng ENG,MF,Burnley,28,1989,38.0,38.0,3420.0,2.0,1.0,0.0,0.0,7.0,0.0,0.05,0.03,0.08,0.05,0.08,2.3,2.3,0.9,0.06,0.02,0.08,0.06,0.08,38.0,16.0,5.0,0.0,31.3,0.42,0.13,0.13,0.4,0.14,-0.3,-0.3,1268.0,1615.0,78.5,23897.0,5540.0,518.0,617.0,84.0,546.0,655.0,83.4,178.0,278.0,64.0,0.1,19.0,129.0,15.0,2.0,109.0,1594.0,21.0,5.0,0.0,309.0,37.0,10.0,2.0,2.0,0.0,0.0,1121.0,123.0,371.0,177.0,1229.0,178.0,0.0,5.0,4.0,46.0,24.0,42.0,56.0,1.47,44.0,3.0,2.0,3.0,4.0,5.0,0.13,4.0,0.0,0.0,1.0,0.0,0.0,49.0,39.0,25.0,19.0,5.0,15.0,66.0,22.7,51.0,770.0,190.0,24.7,291.0,382.0,97.0,54.0,12.0,0.0,42.0,41.0,55.0,0.0,1977.0,79.0,453.0,1254.0,402.0,20.0,1960.0,26.0,37.0,70.3,29.0,0.0,1283.0,7732.0,3176.0,1253.0,1154.0,92.1,39.0,42.0,0.0,23.0,53.0,2.0,0.0,0.0,0.0,503.0,29.0,40.0,42.0,2017/2018,Premier League
Thibaut Courtois,be BEL,GK,Chelsea,25,1992,35.0,35.0,3150.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,997.0,73.5,22084.0,12901.0,90.0,91.0,98.9,385.0,388.0,99.2,253.0,509.0,49.7,0.0,0.0,16.0,0.0,0.0,0.0,809.0,188.0,36.0,0.0,155.0,14.0,0.0,0.0,0.0,0.0,0.0,572.0,40.0,385.0,654.0,169.0,0.0,0.0,158.0,3.0,27.0,2.0,4.0,5.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,25.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1131.0,1037.0,1129.0,4.0,1.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,628.0,3345.0,1472.0,605.0,604.0,99.8,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,164.0,0.0,2.0,0.0,2017/2018,Premier League
Philippe Coutinho,br BRA,"MF,FW",Liverpool,25,1992,14.0,13.0,1109.0,7.0,6.0,0.0,0.0,0.0,0.0,0.57,0.49,1.06,0.57,1.06,2.6,2.6,4.2,0.21,0.34,0.55,0.21,0.55,12.3,53.0,18.0,10.0,34.0,4.3,1.46,0.13,0.39,0.05,4.4,4.4,557.0,754.0,73.9,10986.0,3636.0,213.0,260.0,81.9,243.0,297.0,81.8,86.0,162.0,53.1,1.8,41.0,80.0,43.0,8.0,113.0,684.0,70.0,16.0,3.0,133.0,39.0,24.0,51.0,1.0,3.0,2.0,496.0,71.0,187.0,54.0,681.0,18.0,0.0,1.0,9.0,8.0,22.0,23.0,78.0,6.29,47.0,12.0,9.0,4.0,4.0,14.0,1.13,6.0,2.0,2.0,1.0,2.0,0.0,18.0,12.0,4.0,11.0,3.0,5.0,19.0,26.3,14.0,203.0,49.0,24.1,37.0,109.0,57.0,15.0,0.0,0.0,15.0,9.0,0.0,0.0,924.0,6.0,67.0,471.0,488.0,45.0,853.0,37.0,60.0,61.7,40.0,0.0,758.0,5952.0,3555.0,803.0,702.0,87.4,20.0,20.0,0.0,5.0,21.0,4.0,0.0,0.0,0.0,82.0,1.0,6.0,14.3,2017/2018,Premier League
Martin Cranie,eng ENG,"DF,MF",Huddersfield,30,1986,3.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,91.0,79.1,1554.0,458.0,19.0,23.0,82.6,45.0,50.0,90.0,8.0,17.0,47.1,0.0,0.0,5.0,0.0,0.0,1.0,89.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,8.0,16.0,28.0,55.0,7.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,5.0,62.5,4.0,3.0,1.0,4.0,3.0,1.0,1.0,5.0,9.0,0.0,111.0,15.0,73.0,37.0,5.0,1.0,109.0,1.0,1.0,100.0,1.0,0.0,67.0,446.0,143.0,63.0,62.0,98.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,33.3,2017/2018,Premier League
Aaron Cresswell,eng ENG,DF,West Ham,27,1989,36.0,35.0,3069.0,1.0,3.0,0.0,0.0,7.0,0.0,0.03,0.09,0.12,0.03,0.12,0.8,0.8,2.7,0.02,0.08,0.1,0.02,0.1,34.1,20.0,6.0,7.0,30.0,0.59,0.18,0.05,0.17,0.04,0.2,0.2,1191.0,1703.0,69.9,23141.0,10252.0,502.0,578.0,86.9,489.0,615.0,79.5,185.0,451.0,41.0,0.3,39.0,125.0,21.0,12.0,90.0,1385.0,318.0,78.0,1.0,303.0,85.0,109.0,63.0,7.0,1.0,0.0,923.0,169.0,611.0,1304.0,92.0,100.0,176.0,4.0,16.0,57.0,30.0,48.0,68.0,1.99,36.0,26.0,1.0,2.0,3.0,8.0,0.23,6.0,2.0,0.0,0.0,0.0,0.0,36.0,14.0,13.0,17.0,6.0,15.0,29.0,51.7,14.0,358.0,105.0,29.3,203.0,117.0,38.0,50.0,15.0,0.0,35.0,40.0,78.0,1.0,1983.0,121.0,626.0,897.0,573.0,19.0,1665.0,6.0,16.0,37.5,10.0,1.0,1112.0,5856.0,2860.0,1137.0,1077.0,94.7,18.0,17.0,0.0,20.0,16.0,3.0,0.0,0.0,0.0,318.0,37.0,30.0,55.2,2017/2018,Premier League
Peter Crouch,eng ENG,FW,Stoke City,36,1981,31.0,14.0,1567.0,5.0,2.0,0.0,0.0,4.0,0.0,0.29,0.11,0.4,0.29,0.4,4.2,4.2,2.7,0.24,0.16,0.4,0.24,0.4,17.4,26.0,9.0,0.0,34.6,1.49,0.52,0.19,0.56,0.16,0.8,0.8,371.0,620.0,59.8,4821.0,1241.0,245.0,379.0,64.6,101.0,168.0,60.1,8.0,15.0,53.3,-0.7,21.0,40.0,7.0,1.0,43.0,611.0,9.0,0.0,1.0,204.0,2.0,5.0,0.0,0.0,0.0,0.0,197.0,182.0,241.0,12.0,255.0,213.0,1.0,16.0,3.0,10.0,18.0,25.0,36.0,2.08,32.0,0.0,1.0,1.0,2.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,169.0,42.0,24.9,5.0,81.0,83.0,16.0,6.0,0.0,10.0,1.0,27.0,0.0,782.0,30.0,66.0,378.0,373.0,88.0,773.0,6.0,15.0,40.0,9.0,0.0,300.0,1210.0,356.0,984.0,597.0,60.7,33.0,18.0,0.0,40.0,12.0,14.0,0.0,0.0,0.0,76.0,136.0,73.0,65.1,2017/2018,Premier League
Josh Cullen,ie IRL,"FW,MF",West Ham,21,1996,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,17.0,6.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,2.0,1.0,4.0,0.0,5.0,1.0,1.0,100.0,1.0,0.0,4.0,11.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017/2018,Premier League
Charlie Daniels,eng ENG,"DF,MF",Bournemouth,30,1986,35.0,34.0,3002.0,1.0,3.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12,0.5,0.5,2.4,0.01,0.07,0.09,0.01,0.09,33.4,21.0,6.0,0.0,28.6,0.63,0.18,0.05,0.17,0.02,0.5,0.5,1459.0,1968.0,74.1,24629.0,10030.0,722.0,825.0,87.5,568.0,737.0,77.1,132.0,301.0,43.9,0.6,28.0,92.0,29.0,10.0,125.0,1632.0,336.0,49.0,1.0,394.0,38.0,85.0,12.0,0.0,0.0,0.0,1201.0,269.0,498.0,1474.0,84.0,114.0,275.0,5.0,8.0,59.0,47.0,70.0,48.0,1.44,43.0,5.0,0.0,0.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,48.0,23.0,31.0,8.0,9.0,21.0,43.0,48.8,22.0,314.0,70.0,22.3,189.0,90.0,35.0,64.0,9.0,1.0,55.0,33.0,65.0,0.0,2279.0,130.0,767.0,948.0,733.0,44.0,1948.0,16.0,25.0,64.0,20.0,1.0,1318.0,8545.0,5279.0,1375.0,1284.0,93.4,30.0,22.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,365.0,22.0,28.0,44.0,2017/2018,Premier League
Danilo,br BRA,DF,Manchester City,26,1991,23.0,13.0,1349.0,3.0,2.0,0.0,0.0,2.0,0.0,0.2,0.13,0.33,0.2,0.33,0.9,0.9,0.2,0.06,0.01,0.07,0.06,0.07,15.0,19.0,7.0,1.0,36.8,1.27,0.47,0.16,0.43,0.05,2.1,2.1,1083.0,1218.0,88.9,19165.0,5103.0,477.0,499.0,95.6,502.0,550.0,91.3,94.0,141.0,66.7,1.8,4.0,86.0,17.0,1.0,77.0,1118.0,100.0,6.0,0.0,151.0,24.0,23.0,0.0,0.0,0.0,0.0,968.0,112.0,138.0,134.0,954.0,30.0,94.0,2.0,4.0,13.0,15.0,25.0,29.0,1.95,21.0,1.0,1.0,1.0,2.0,3.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,26.0,8.0,8.0,14.0,28.0,50.0,14.0,127.0,44.0,34.6,52.0,40.0,35.0,31.0,7.0,0.0,24.0,22.0,29.0,0.0,1383.0,36.0,308.0,736.0,416.0,28.0,1287.0,7.0,9.0,77.8,7.0,0.0,951.0,4271.0,2525.0,1044.0,1025.0,98.2,12.0,9.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,113.0,7.0,6.0,53.8,2017/2018,Premier League
Scott Dann,eng ENG,DF,Crystal Palace,30,1987,17.0,16.0,1435.0,1.0,0.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,2.0,2.0,0.2,0.13,0.01,0.14,0.13,0.14,15.9,19.0,4.0,0.0,21.1,1.19,0.25,0.05,0.25,0.11,-1.0,-1.0,448.0,578.0,77.5,9950.0,3700.0,124.0,143.0,86.7,210.0,252.0,83.3,104.0,165.0,63.0,-0.2,5.0,43.0,3.0,0.0,39.0,566.0,12.0,10.0,0.0,89.0,17.0,1.0,0.0,0.0,0.0,0.0,346.0,65.0,167.0,61.0,404.0,89.0,2.0,10.0,3.0,24.0,4.0,3.0,11.0,0.69,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,10.0,1.0,0.0,7.0,16.0,43.8,9.0,78.0,25.0,32.1,50.0,21.0,7.0,22.0,11.0,0.0,11.0,14.0,73.0,0.0,727.0,102.0,408.0,312.0,60.0,30.0,715.0,6.0,6.0,100.0,6.0,0.0,375.0,2300.0,1287.0,391.0,368.0,94.1,4.0,2.0,0.0,12.0,3.0,2.0,0.0,1.0,0.0,190.0,33.0,16.0,67.3,2017/2018,Premier League
